,file_x,man_id,tei_x,Unnamed: 0.6,file_y,tei_y,Unnamed: 0.5,file_x,tei_x,Unnamed: 0.4,file_y,tei_y,Unnamed: 0.3,file_x.2,tei_x.2,Unnamed: 0.2,file_y.2,tei_y.2,Unnamed: 0.1,file_x.1,tei_x.1,Unnamed: 0,file_y.1,tei_y.1,man_title,man_field_status_umschrift,man_sig,man_created,man_changed,man_pages,man_chapters,man_website_url,work_id,work_title,work_created,work_changed,werk_signatur_id,werk_website_url,werk_signatur,man_full_sig,fwf,work_status_x,work_status_y,work_status_x.1,work_status_y.1,work_status_x.2,work_status_y.2,work_status_x,work_status_y
124,,f0d11fe4-8465-42e9-af49-db2f4f615f98,,124,,,124,,,124,,,124,,,124,,,124,,,124,,,Über den Traum,2,/1901,1598380045,1651575339,0,3,https://www.freud-edition.net/werke/uber-den-traum/druckversion-2,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1901,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
125,,c1dd844d-c6cd-45ab-9a44-0d4d52fe253a,,125,,,125,,,125,,,125,,,125,,,125,,,125,,,Über den Traum,2,/1921,1599938096,1651575692,0,3,https://www.freud-edition.net/werke/uber-den-traum/druckversion-6,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1921,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
126,,e15a37ee-b0bc-4ff6-99c6-fd0e98292598,,126,,,126,,,126,,,126,,,126,,,126,,,126,,,Über den Traum,2,/1911,1599936996,1651575962,0,3,https://www.freud-edition.net/werke/uber-den-traum/druckversion-5,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1911,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
127,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
128,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
129,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
130,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
131,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
132,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
133,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,130,sfe-1904-006__1904.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
134,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,130,sfe-1904-006__1904.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
135,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
136,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
137,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,132,sfe-1904-006__1904.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
138,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,132,sfe-1904-006__1904.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
139,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,133,sfe-1901-001__1925.xml,True,130,sfe-1904-006__1904.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
140,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,133,sfe-1901-001__1925.xml,True,130,sfe-1904-006__1904.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
141,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,134,sfe-1904-006__1904.xml,True,130,sfe-1904-006__1904.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
142,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,134,sfe-1904-006__1904.xml,True,130,sfe-1904-006__1904.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
143,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
144,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,135,sfe-1901-001__1925.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
145,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,136,sfe-1904-006__1904.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
146,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,136,sfe-1904-006__1904.xml,True,131,sfe-1901-001__1925.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
147,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,137,sfe-1901-001__1925.xml,True,132,sfe-1904-006__1904.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
148,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,137,sfe-1901-001__1925.xml,True,132,sfe-1904-006__1904.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
149,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,138,sfe-1904-006__1904.xml,True,132,sfe-1904-006__1904.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
150,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,138,sfe-1904-006__1904.xml,True,132,sfe-1904-006__1904.xml,True,129,sfe-1901-001__1925.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
151,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,139,sfe-1901-001__1925.xml,True,133,sfe-1901-001__1925.xml,True,130,sfe-1904-006__1904.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
152,sfe-1904-006__1904.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,139,sfe-1901-001__1925.xml,True,133,sfe-1901-001__1925.xml,True,130,sfe-1904-006__1904.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
153,sfe-1901-001__1925.xml,72390f87-b9bc-4a46-9408-f70cfd3d4e47,True,140,sfe-1904-006__1904.xml,True,133,sfe-1901-001__1925.xml,True,130,sfe-1904-006__1904.xml,True,128,sfe-1904-006__1904.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,127,sfe-1901-001__1925.xml,True,Über den Traum,2,/1925,1512043949,1672293010,70,0,https://www.freud-edition.net/werke/uber-den-traum/druckversion-3,2da622da-de12-46e4-bb1d-c9c4a7ae877e,"Freud, Sigmund  (1901-001; 1901a): Über den Traum",1464538865,1648453344,27c27950-f6ba-4855-858e-ee58c4bb5cf1,https://www.freud-edition.net/werke/freud-sigmund/uber-den-traum,1901-001,1901-001/1925,True,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert,Fertig transkribiert
